Operado;Operación;Especie;Cantidad;Precio;Importe;mep;Precio_usd;Inversion_usd;Ticker;Empresa;Ratio;tipo
2024-06-14;VTAS;CEDEAR XP INC.;-34.0;5386.47;183139.9;1244.64;4.33;-147.22;XP;XP Inc;4.0;accion
2024-06-14;CPRA;BONO REP ARGENTINA USD 1% 2029;90.0;72084.04;-64875.64;1244.64;57.92;5212.8;;;;bonos
2024-06-13;DIV;CEDEAR BANCO BRADESCO SA;;;;1241.1;;;BBD;Banco Bradesco S.A.;1.0;accion
2024-06-12;CPRA;CEDEAR XP INC.;34.0;5899.87;-200595.71;1278.94;4.61;156.74;XP;XP Inc;4.0;accion
2024-06-12;CPRA;CEDEAR PETROLEO BRASILEIRO S.A. (PBR);10.0;18544.47;-185444.66;1278.94;14.5;145.0;PBR;Petrobras (ADR);1.0;accion
2024-06-12;CPRA;CEDEAR AMERICAN AIRLINES GROUP INC.;17.0;7510.85;-127684.36;1278.94;5.87;99.79;AAL;American Airlines Group Inc;2.0;accion
2024-06-12;VTAS;CEDEAR APPLE INC;-37.0;13912.77;514772.39;1278.94;10.88;-402.56;AAPL;Apple Inc.;20.0;accion
2024-06-10;CPU$;BONO REP. ARGENTINA USD STEP UP 2030;200.0;;-159.18;1272.63;;;;;;bonos
2024-06-07;CPU$;BONO REP. ARGENTINA USD STEP UP 2030;400.0;;-299.64;1282.33;;;;;;bonos
2024-06-05;DIV;CEDEAR PAN AMERICAN SILVER CORP;;;;1283.09;;;PAAS;Pan American Silver Corp.;3.0;accion
2024-06-04;DIV;CEDEAR STARBUCKS CORP;;;;1280.8;;;SBUX;Starbucks Corporation;12.0;accion
2024-05-20;DIV;CEDEAR APPLE INC;;;;1106.22;;;AAPL;Apple Inc.;20.0;accion
2024-05-15;DIV;BOLSAS Y MERCADOS ARG. $ ORD. (BYMA);;;;1050.33;;;;;;bonos
2024-05-13;CPRA;CEDEAR STARBUCKS CORP;18.0;6851.01;-123318.24;1034.89;6.62;119.16;SBUX;Starbucks Corporation;12.0;accion
2024-05-13;CPRA;CEDEAR BANCO BRADESCO SA;40.0;2837.88;-113515.04;1034.89;2.74;109.6;BBD;Banco Bradesco S.A.;1.0;accion
2024-05-13;VTAS;CEDEAR RAYTHEON TECHNOLOGIES;-10.0;22709.62;227096.23;1034.89;21.94;-219.4;RTX;Raytheon Technologies Corp;5.0;accion
2024-05-14;DIV;CEDEAR BANCO BRADESCO SA;;;;1041.65;;;BBD;Banco Bradesco S.A.;1.0;accion
2024-05-10;DIV;BONO REP ARG. AJUST 1.80% V.09/11/25 $CG;;;1012.44;1035.73;;;;;;bonos
2024-05-10;RTA;BONO DEL TESORO BONCER 2% $ 2026;;;43.04;1035.73;;;;;;bonos
2024-05-06;DIV;CEDEAR AT&T INC SA;;;;1064.47;;;T;At &T Inc.;3.0;accion
2024-04-29;DIV;HAVANNA HOLDING ACC.ORD;;;;1037.77;;;;;;bonos
2024-04-29;DIV;HAVANNA HOLDING ACC.ORD;;;1424.04;1037.77;;;;;;bonos
2024-04-29;DECU;;;;-99.68;1037.77;;;;;;bonos
2024-04-19;CPRA;CEDEAR TESLA, INC.;9.0;10497.13;-94474.19;1026.65;10.22;91.98;TSLA;Tesla, Inc.;15.0;accion
2024-04-19;COBR;;;;91000.0;1026.65;;;;;;bonos
2024-04-18;RTA;ON CENT.TERM/GEN.MED 21 U$S V17/04/25;;;10543.21;1021.92;;;;;;bonos
2024-04-18;DIV;BOLSAS Y MERCADOS ARG. $ ORD. (BYMA);;;980.98;1021.92;;;;;;bonos
2024-04-18;DIV;BOLSAS Y MERCADOS ARG. $ ORD. (BYMA);;;;1021.92;;;;;;bonos
2024-04-18;DECU;;;;-273.08;1021.92;;;;;;bonos
2024-04-17;DIV;CEDEAR OCCIDENTAL PETROLEUM CORP.;;;;1021.16;;;OXY;Occidental Petroleum Corp.;5.0;accion
2024-04-17;DIV;CEDEAR U.S.BANCO;;;;1021.16;;;USB;U.S. Bancorp;5.0;accion
2024-04-12;CPRA;BONO DEL TESORO BONCER 2% $ 2026;280.0;1781.85;-4989.17;1005.46;1.77;495.6;;;;bonos
2024-04-12;CPRA;CEDEAR MC DONALDS CORP;12.0;11767.66;-141211.91;1005.46;11.7;140.4;MCD;Mcdonald'S Corp.;24.0;accion
2024-04-12;VTAS;CEDEAR OCCIDENTAL PETROLEUM CORP.;-10.0;14706.96;147069.57;1005.46;14.63;-146.3;OXY;Occidental Petroleum Corp.;5.0;accion
2024-04-11;VTU$;BONO REP. ARGENTINA USD STEP UP 2030;-360.0;;-282.86;994.86;;;;;;bonos
2024-04-11;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;360.0;55829.19;-200985.07;994.86;56.12;20203.2;;;;bonos
2024-04-11;VTAS;CEDEAR BUNGE LIMITED;-9.0;22209.02;199881.18;994.86;22.32;-200.88;BNG;Bunge Limited;5.0;accion
2024-04-10;VTU$;BONO REP. ARGENTINA USD STEP UP 2030;-258.0;;-202.89;999.64;;;;;;bonos
2024-04-10;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;258.0;55498.66;-143186.54;999.64;55.52;14324.16;;;;bonos
2024-04-10;VTAS;CEDEAR PAN AMERICAN SILVER CORP;-21.0;6604.57;138695.93;999.64;6.61;-138.81;PAAS;Pan American Silver Corp.;3.0;accion
2024-04-10;VTU$;CEDEAR PAN AMERICAN SILVER CORP;-4.0;;-65.05;999.64;;;PAAS;Pan American Silver Corp.;3.0;accion
2024-04-09;CPRA;CEDEAR NIKE INC;15.0;7967.11;-119506.66;1000.69;7.96;119.4;NKE;Nike Inc.;12.0;accion
2024-04-09;VTAS;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;-94000.0;125.998;118438.2;1000.69;0.13;-12220.0;;;;bonos
2024-04-10;DIV;CEDEAR BANCO BRADESCO SA;;;;999.64;;;BBD;Banco Bradesco S.A.;1.0;accion
2024-04-08;CPRA;CEDEAR UNITEDHEALTH GROUP INC;16.0;14355.84;-229693.45;985.86;14.56;232.96;UNH;UnitedHealth Group Inc.;33.0;accion
2024-04-08;CPRA;CEDEAR AMBEV S.A.;31.0;7520.87;-233147.05;985.86;7.63;236.53;ABEV;Ambev S.A.;1.0;accion
2024-04-08;VTAS;CEDEAR DISNEY COMMON STOCK ESVRIT.;-46.0;10117.27;465394.2;985.86;10.26;-471.96;DISN;The Walt Disney Co.;12.0;accion
2024-04-08;COBR;;;;4000.0;985.86;;;;;;bonos
2024-04-05;DIV;CEDEAR BANK OF AMERICA;;;;1000.88;;;BA.C;Bank Of America Corporation;4.0;accion
2024-04-05;DIV;CEDEAR PEPSICO INC;;;;1000.88;;;PEP;Pepsico Inc;18.0;accion
2024-04-05;DIV;CEDEAR FEDEX;;;;1000.88;;;FDX;Fedex Corp;10.0;accion
2024-04-05;DIV;AMERICAN INTERNACIONAL GROUP INC.;;;;1000.88;;;;;;bonos
2024-04-05;DIV;CEDEAR COCA COLA COMPANY;;;;1000.88;;;KO;The Coca Cola Company;5.0;accion
2024-03-25;DIV;CEDEAR RAYTHEON TECHNOLOGIES;;;;1012.94;;;RTX;Raytheon Technologies Corp;5.0;accion
2024-03-18;DIV;CEDEAR PAN AMERICAN SILVER CORP;;;;1023.89;;;PAAS;Pan American Silver Corp.;3.0;accion
2024-03-14;DIV;CEDEAR TARGET CORPORATION;;;;1015.67;;;TGT;Target Corporation;24.0;accion
2024-03-12;DIV;CEDEAR BANCO BRADESCO SA;;;;1036.19;;;BBD;Banco Bradesco S.A.;1.0;accion
2024-03-08;RTA;BONO PCIA BS AS REGS NEW U$S 2037;;;;1000.47;;;;;;bonos
2024-03-06;CPRA;CEDEAR APPLE INC;23.0;8760.31;-201487.18;981.21;8.93;205.39;AAPL;Apple Inc.;20.0;accion
2024-03-06;VTAS;CEDEAR TARGET CORPORATION;-27.0;7379.9;199257.42;981.21;7.52;-203.04;TGT;Target Corporation;24.0;accion
2024-03-07;DIV;CEDEAR BUNGE LIMITED;;;;996.63;;;BNG;Bunge Limited;5.0;accion
2024-03-07;DIV;CEDEAR PFIZER INC;;;;996.63;;;PFE;Pfizer Inc.;4.0;accion
2024-03-05;CPRA;TRANSENER S.A. ESCRIT. B 1 VOTO;73.0;1014.32;-74044.99;1016.08;1.0;73.0;;;;bonos
2024-03-05;CPRA;TRANSPORTADORA DE GAS DEL NORTE;45.0;1652.59;-74366.39;1016.08;1.63;73.35;;;;bonos
2024-03-05;VTAS;MOLINOS AGRO S.A.;-8.0;18647.96;149183.66;1016.08;18.35;-146.8;;;;bonos
2024-02-27;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;327.0;45943.54;-150235.39;1044.95;43.97;14378.19;;;;bonos
2024-02-27;VTAS;"AGROMETAL ""B"" ORDS 1V";-3200.0;47.168;150938.76;1044.95;0.05;-160.0;;;;bonos
2024-02-28;DIV;CEDEAR STARBUCKS CORP;;;;1031.25;;;SBUX;Starbucks Corporation;12.0;accion
2024-02-28;DIV;CEDEAR STARBUCKS CORP;;;0.6;1031.25;;;SBUX;Starbucks Corporation;12.0;accion
2024-02-26;VTAS;CEDEAR PFIZER INC;-33.0;7778.29;256683.66;1051.04;7.4;-244.2;PFE;Pfizer Inc.;4.0;accion
2024-02-26;PAGO;;;;-258000.0;1051.04;;;;;;bonos
2024-02-26;DECU;;;;-76.91;1051.04;;;;;;bonos
2024-02-23;DIV;HAVANNA HOLDING ACC.ORD;;;1098.76;1076.6;;;;;;bonos
2024-02-21;DIV;CEDEAR APPLE INC;;;;1072.51;;;AAPL;Apple Inc.;20.0;accion
2024-02-09;CPRA;HAVANNA HOLDING ACC.ORD;12.0;7877.86;-94534.36;1173.36;6.71;80.52;;;;bonos
2024-02-09;VTAS;BONO REP. ARGENTINA USD STEP UP 2030;-200.0;47518.85;95037.69;1173.36;40.5;-8100.0;;;;bonos
2024-02-05;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;455.0;50550.75;-230005.92;1209.52;41.79;19014.45;;;;bonos
2024-02-05;VTAS;Y.P.F. S.A.;-11.0;21140.0;232540.04;1209.52;17.48;-192.28;;;;bonos
2024-02-05;DIV;CEDEAR AT&T INC SA;;;;1209.52;;;T;At &T Inc.;3.0;accion
2024-01-31;CPRA;CEDEAR FEDEX;3.0;30299.59;-90898.77;1175.67;25.77;77.31;FDX;Fedex Corp;10.0;accion
2024-01-31;CPRA;CEDEAR TESLA, INC.;7.0;16042.02;-112294.15;1175.67;13.65;95.55;TSLA;Tesla, Inc.;15.0;accion
2024-01-31;CPRA;METRO GAS;88.0;1148.19;-101040.42;1175.67;0.98;86.24;;;;bonos
2024-01-31;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;359.0;46842.74;-168165.44;1175.67;39.84;14302.56;;;;bonos
2024-01-31;CPRA;MOLINOS AGRO S.A.;8.0;24568.18;-196545.47;1175.67;20.9;167.2;;;;bonos
2024-01-31;CPRA;CEDEAR BITFARMS LTD.;7.0;14686.76;-102807.32;1175.67;12.49;87.43;BITF;Bitfarms Ltd.;1.0;accion
2024-01-31;CPRA;CEDEAR BUNGE LIMITED;9.0;22143.45;-199291.09;1175.67;18.83;169.47;BNG;Bunge Limited;5.0;accion
2024-01-31;CPRA;"AGROMETAL ""B"" ORDS 1V";3200.0;62.975;-201519.27;1175.67;0.05;160.0;;;;bonos
2024-01-31;VTAS;TRANS. DE GAS DEL SUR;-73.0;3731.59;272405.78;1175.67;3.17;-231.41;;;;bonos
2024-01-31;VTAS;BANCO BBVA ARG ESC S 1 V.;-136.0;2502.02;340274.37;1175.67;2.13;-289.68;;;;bonos
2024-01-31;VTAS;BCO HIPOTECARIO ESCRIT. D (CAT 1 Y 2);-2480.0;224.623;557065.36;1175.67;0.19;-471.2;;;;bonos
2024-01-25;CPRA;CEDEAR STARBUCKS CORP;20.0;9977.69;-199553.82;1229.32;8.12;162.4;SBUX;Starbucks Corporation;12.0;accion
2024-01-25;CPRA;CEDEAR BANCO BRADESCO SA;51.0;4099.38;-209068.22;1229.32;3.33;169.83;BBD;Banco Bradesco S.A.;1.0;accion
2024-01-25;VTAS;"FERRUM S.A. ""B""";-3500.0;116.674;408360.36;1229.32;0.09;-315.0;;;;bonos
2024-01-17;CPRA;BONO REP ARG. AJUST 1.80% V.09/11/25 $CG;15000.0;620.992;-93148.8;1221.49;0.51;7650.0;;;;bonos
2024-01-17;VTAS;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;-93000.0;99.65;92674.79;1221.49;0.08;-7440.0;;;;bonos
2024-01-18;DIV;CEDEAR U.S.BANCO;;;;1227.54;;;USB;U.S. Bancorp;5.0;accion
2024-01-16;CPRA;BANCO BBVA ARG ESC S 1 V.;136.0;1935.06;-263167.87;1163.48;1.66;225.76;;;;bonos
2024-01-16;CPRA;"CTRAL COSTANERA ""B""";630.0;420.166;-264704.64;1163.48;0.36;226.8;;;;bonos
2024-01-16;VTAS;CEDEAR JD.COM, INC.;-20.0;14209.35;284186.91;1163.48;12.21;-244.2;JD;Jd.Com, Inc.;4.0;accion
2024-01-16;VTAS;SOCIEDAD COMERCIAL DEL PLATA ORD.1V;-2770.0;87.655;242805.39;1163.48;0.08;-221.6;;;;bonos
2024-01-16;CPRA;BONO PCIA BS AS REGS NEW U$S 2037;120.0;48878.08;-58653.7;1163.48;42.01;5041.2;;;;bonos
2024-01-16;CCTE;OPERACIONES FINANCIERAS;;;60276.93;1163.48;;;;;;bonos
2024-01-16;CCCD;OPERACIONES FINANCIERAS;;;-60000.0;1163.48;;;;;;bonos
2024-01-15;RTA;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;;;60278.31;1125.3;;;;;;bonos
2024-01-12;DIV;CEDEAR DISNEY COMMON STOCK ESVRIT.;;;;1096.39;;;DISN;The Walt Disney Co.;12.0;accion
2024-01-09;DIV;CEDEAR PEPSICO INC;;;;1160.38;;;PEP;Pepsico Inc;18.0;accion
2024-01-03;DIV;CEDEAR BANK OF AMERICA;;;;1033.56;;;BA.C;Bank Of America Corporation;4.0;accion
2023-12-29;CPRA;"CTRAL COSTANERA ""B""";254.0;365.013;-92713.29;995.0;0.37;93.98;;;;bonos
2023-12-29;VTAS;EDENOR S.A. B 1 VOTO;-100.0;936.387;93638.68;995.0;0.94;-94.0;;;;bonos
2023-12-29;DIV;AMERICAN INTERNACIONAL GROUP INC.;;;;995.0;;;;;;bonos
2023-12-26;DIV;CEDEAR RAYTHEON TECHNOLOGIES;;;;939.7;;;RTX;Raytheon Technologies Corp;5.0;accion
2023-12-21;CPRA;TRANS. DE GAS DEL SUR;73.0;2763.72;-201751.57;971.88;2.84;207.32;;;;bonos
2023-12-21;VTAS;TRANSPORTADORA DE GAS DEL NORTE;-117.0;1650.39;193096.11;971.88;1.7;-198.9;;;;bonos
2023-12-19;DIV;CEDEAR COCA COLA COMPANY;;;;964.69;;;KO;The Coca Cola Company;5.0;accion
2023-12-14;RTA;CEDEAR SONY CORPORATION;;;;1003.94;;;SONY;Sony Group Corporation;8.0;accion
2023-12-13;DECU;;;;-46.79;1037.29;;;;;;bonos
2023-12-13;DIV;CEDEAR TARGET CORPORATION;;;;1037.29;;;TGT;Target Corporation;24.0;accion
2023-12-11;VTAS;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;-320000.0;108.276;346484.74;993.53;0.11;-35200.0;;;;bonos
2023-12-11;TOCT;OPERACIONES FINANCIERAS;;;-346185.05;993.53;;;;;;bonos
2023-12-12;DIV;SOCIEDAD COMERCIAL DEL PLATA ORD.1V;;;668.48;1011.46;;;;;;bonos
2023-12-12;DIV;CEDEAR PAN AMERICAN SILVER CORP;;;;1011.46;;;PAAS;Pan American Silver Corp.;3.0;accion
2023-12-12;DIV;CEDEAR APPLE INC;;;;1011.46;;;AAPL;Apple Inc.;20.0;accion
2023-12-07;VTAS;INVERSORA JURAMENTO SA;-475.0;367.921;174762.27;986.37;0.37;-175.75;;;;bonos
2023-12-07;VTAS;IRSA ESCRIT. ORD. 1 V;-259.0;891.013;230772.48;986.37;0.9;-233.1;;;;bonos
2023-12-07;CPRA;CEDEAR OCCIDENTAL PETROLEUM CORP.;8.0;11375.57;-91004.56;986.37;11.53;92.24;OXY;Occidental Petroleum Corp.;5.0;accion
2023-12-07;CPRA;CEDEAR OCCIDENTAL PETROLEUM CORP.;12.0;11268.77;-135225.29;986.37;11.42;137.04;OXY;Occidental Petroleum Corp.;5.0;accion
2023-12-07;CPRA;EDENOR S.A. B 1 VOTO;200.0;861.391;-172278.12;986.37;0.87;174.0;;;;bonos
2023-12-11;TCCD;OPERACIONES FINANCIERAS;;;344560.13;993.53;;;;;;bonos
2023-12-07;TOCT;OPERACIONES FINANCIERAS;;;-343500.9;986.37;;;;;;bonos
2023-12-06;CPRA;MIRGOR;12.4;10761.48;-133442.34;936.93;11.49;142.48;;;;bonos
2023-12-06;CPRA;Y.P.F. S.A.;11.0;15644.02;-172084.19;936.93;16.7;183.7;;;;bonos
2023-12-06;VTAS;TRANSENER S.A. ESCRIT. B 1 VOTO;-170.0;997.217;169526.89;936.93;1.06;-180.2;;;;bonos
2023-12-06;VTAS;HAVANNA HOLDING ACC.ORD;-26.0;5190.02;134940.41;936.93;5.54;-144.04;;;;bonos
2023-12-07;TCCD;OPERACIONES FINANCIERAS;;;339623.6;986.37;;;;;;bonos
2023-12-06;TOCT;OPERACIONES FINANCIERAS;;;-49038.58;936.93;;;;;;bonos
2023-11-07;TOCT;OPERACIONES FINANCIERAS;;;-290585.02;848.8;;;;;;bonos
2023-12-06;TCCD;OPERACIONES FINANCIERAS;;;48890.12;936.93;;;;;;bonos
2023-11-07;TOCT;OPERACIONES FINANCIERAS;;;-49178.87;848.8;;;;;;bonos
2023-12-04;DGO$;;;;691.28;913.05;;;;;;bonos
2023-12-01;DGO$;;;;226.2;907.69;;;;;;bonos
2023-11-30;DGO$;;;;4192.5;858.82;;;;;;bonos
2023-11-29;DGO$;;;;978.9;838.16;;;;;;bonos
2023-11-28;TOCT;OPERACIONES FINANCIERAS;;;-5817.5;867.12;;;;;;bonos
2023-11-28;TCCD;OPERACIONES FINANCIERAS;;;5800.0;867.12;;;;;;bonos
2023-11-28;EGO$;;;;-6088.88;867.12;;;;;;bonos
2023-11-22;DGO$;;;;1298.9;984.19;;;;;;bonos
2023-11-21;DGO$;;;;1506.45;930.44;;;;;;bonos
2023-11-16;CPRA;HAVANNA HOLDING ACC.ORD;26.0;2707.51;-70395.37;857.14;3.16;82.16;;;;bonos
2023-11-16;VTAS;IMP. Y E. PATAGONIA;-150.0;465.7;69855.04;857.14;0.54;-81.0;;;;bonos
2023-11-17;EGO$;;;;-2126.45;872.61;;;;;;bonos
2023-11-16;EGO$;;;;-186.0;857.14;;;;;;bonos
2023-11-15;EGO$;;;;-492.9;882.35;;;;;;bonos
2023-11-13;DGO$;;;;182.9;870.63;;;;;;bonos
2023-11-09;CPRA;INVERSORA JURAMENTO SA;190.0;182.506;-34676.23;863.3;0.21;39.9;;;;bonos
2023-11-09;CPRA;TRANSPORTADORA DE GAS DEL NORTE;45.0;829.301;-37318.56;863.3;0.96;43.2;;;;bonos
2023-11-09;CPRA;SOCIEDAD COMERCIAL DEL PLATA ORD.1V;695.0;51.443;-35752.72;863.3;0.06;41.7;;;;bonos
2023-11-09;VTAS;HAVANNA HOLDING ACC.ORD;-34.0;3161.18;107480.05;863.3;3.66;-124.44;;;;bonos
2023-11-10;EGO$;;;;-182.9;881.71;;;;;;bonos
2023-11-07;TCCD;OPERACIONES FINANCIERAS;;;262000.0;848.8;;;;;;bonos
2023-11-07;TCCD;OPERACIONES FINANCIERAS;;;45172.78;848.8;;;;;;bonos
2023-10-09;TOCT;OPERACIONES FINANCIERAS;;;-300926.82;840.01;;;;;;bonos
2023-11-02;DIV;CEDEAR AT&T INC SA;;;;863.64;;;T;At &T Inc.;3.0;accion
2023-11-01;TOCT;OPERACIONES FINANCIERAS;;;-47015.03;840.28;;;;;;bonos
2023-10-31;VTAS;AMERICAN INTERNACIONAL GROUP INC.;-4.0;10470.78;41883.11;852.85;12.28;-49.12;;;;bonos
2023-11-01;TCCD;OPERACIONES FINANCIERAS;;;46868.79;840.28;;;;;;bonos
2023-10-31;TOCT;OPERACIONES FINANCIERAS;;;-98445.23;852.85;;;;;;bonos
2023-10-31;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-9747.0;529.152;51576.44;852.85;0.62;-6043.14;;;;bonos
2023-10-31;TCCD;OPERACIONES FINANCIERAS;;;98137.9;852.85;;;;;;bonos
2023-10-31;DIV;IMP. Y E. PATAGONIA;;;404.46;852.85;;;;;;bonos
2023-10-30;TOCT;OPERACIONES FINANCIERAS;;;-72559.05;859.75;;;;;;bonos
2023-10-30;DEIN;;;;-8100.0;859.75;;;;;;bonos
2023-10-30;VTIN;INDICES PAMP OCTUBRE 2023;-1.0;;-114.97;859.75;;;;;;bonos
2023-10-30;VTIN;INDICES GGAL OCTUBRE 2023;-2.0;;-168.34;859.75;;;;;;bonos
2023-10-30;TCCD;OPERACIONES FINANCIERAS;;;72332.89;859.75;;;;;;bonos
2023-10-27;TOCT;OPERACIONES FINANCIERAS;;;-53342.89;818.69;;;;;;bonos
2023-10-30;DEIN;;;;-17600.0;859.75;;;;;;bonos
2023-10-27;DEIN;;;;-8000.0;818.69;;;;;;bonos
2023-10-27;TCCD;OPERACIONES FINANCIERAS;;;52853.89;818.69;;;;;;bonos
2023-10-26;TOCT;OPERACIONES FINANCIERAS;;;-43853.89;855.48;;;;;;bonos
2023-10-27;DEIN;;;;-10990.0;818.69;;;;;;bonos
2023-10-26;DEIN;;;;-5400.0;855.48;;;;;;bonos
2023-10-26;TCCD;OPERACIONES FINANCIERAS;;;43717.65;855.48;;;;;;bonos
2023-10-25;TOCT;OPERACIONES FINANCIERAS;;;-80554.94;872.31;;;;;;bonos
2023-10-26;DEIN;;;;-3600.0;855.48;;;;;;bonos
2023-10-25;NCIN;;;;3570.0;872.31;;;;;;bonos
2023-10-25;TCCD;OPERACIONES FINANCIERAS;;;80302.97;872.31;;;;;;bonos
2023-10-24;TOCT;OPERACIONES FINANCIERAS;;;-43632.97;843.82;;;;;;bonos
2023-10-25;NCIN;;;;11990.0;872.31;;;;;;bonos
2023-10-25;NOCR;;;;21277.29;872.31;;;;;;bonos
2023-10-24;DEIN;;;;-10870.0;843.82;;;;;;bonos
2023-10-24;TCCD;OPERACIONES FINANCIERAS;;;43498.26;843.82;;;;;;bonos
2023-10-24;DIV;CEDEAR OCCIDENTAL PETROLEUM CORP.;;;;843.82;;;OXY;Occidental Petroleum Corp.;5.0;accion
2023-10-24;DIV;CEDEAR MOTOROLA INC;;;;843.82;;;MSI;Motorola Solutions, Inc.;20.0;accion
2023-10-24;RTA;CEDEAR U.S.BANCO;;;;843.82;;;USB;U.S. Bancorp;5.0;accion
2023-10-24;RTA;"FERRUM S.A. ""B""";;;375.65;843.82;;;;;;bonos
2023-10-23;TOCT;OPERACIONES FINANCIERAS;;;-18490.27;899.33;;;;;;bonos
2023-10-20;VTU$;BONO REP. ARGENTINA USD STEP UP 2030;-196.0;;-32.35;898.91;;;;;;bonos
2023-10-24;DEIN;;;;-25800.0;843.82;;;;;;bonos
2023-10-24;DECU;;;;-26.29;843.82;;;;;;bonos
2023-10-23;DEIN;;;;-20325.0;899.33;;;;;;bonos
2023-10-23;TCCD;OPERACIONES FINANCIERAS;;;18433.4;899.33;;;;;;bonos
2023-10-20;TOCT;OPERACIONES FINANCIERAS;;;-27658.4;898.91;;;;;;bonos
2023-10-23;DEIN;;;;-5000.0;899.33;;;;;;bonos
2023-10-20;NCIN;;;;3025.0;898.91;;;;;;bonos
2023-10-20;TCCD;OPERACIONES FINANCIERAS;;;27439.29;898.91;;;;;;bonos
2023-10-19;TOCT;OPERACIONES FINANCIERAS;;;-12239.29;888.6;;;;;;bonos
2023-10-20;NCIN;;;;6200.0;898.91;;;;;;bonos
2023-10-19;DEIN;;;;-2000.0;888.6;;;;;;bonos
2023-10-19;TCCD;OPERACIONES FINANCIERAS;;;12201.85;888.6;;;;;;bonos
2023-10-17;CCTE;OPERACIONES FINANCIERAS;;;102547.31;884.82;;;;;;bonos
2023-10-17;CPRA;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;127000.0;80.629;-102398.57;884.82;0.09;11430.0;;;;bonos
2023-10-19;DEIN;;;;-13200.0;888.6;;;;;;bonos
2023-10-18;DEIN;;;;-6000.0;884.74;;;;;;bonos
2023-10-18;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;110.0;24413.5;-26854.85;884.74;27.59;3034.9;;;;bonos
2023-10-18;DEIN;;;;-9790.0;884.74;;;;;;bonos
2023-10-17;NCIN;;;;16300.0;884.82;;;;;;bonos
2023-10-17;CCCD;OPERACIONES FINANCIERAS;;;-102000.0;884.82;;;;;;bonos
2023-10-17;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;86.0;23827.57;-20491.71;884.82;26.93;2315.98;;;;bonos
2023-10-17;DIV;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;;;102064.62;884.82;;;;;;bonos
2023-10-12;CCTE;OPERACIONES FINANCIERAS;;;19941.28;870.46;;;;;;bonos
2023-10-17;NCIN;;;;13390.0;884.82;;;;;;bonos
2023-10-12;NCIN;;;;2200.0;870.46;;;;;;bonos
2023-10-12;CCCD;OPERACIONES FINANCIERAS;;;-19700.0;870.46;;;;;;bonos
2023-10-12;DEIN;;;;-1200.0;870.46;;;;;;bonos
2023-10-11;NCIN;;;;1500.0;854.74;;;;;;bonos
2023-10-11;RTA;CEDEAR BANK OF AMERICA;;;;854.74;;;BA.C;Bank Of America Corporation;4.0;accion
2023-10-11;DIV;AMERICAN INTERNACIONAL GROUP INC.;;;;854.74;;;;;;bonos
2023-10-09;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-2500.0;453.074;11326.85;840.01;0.54;-1350.0;;;;bonos
2023-10-09;COTR;BONOS REP ARG AJ CER VT.26/07/24;1000.0;454.285;-4542.85;840.01;0.54;540.0;;;;bonos
2023-10-09;CPRA;CEDEAR PEPSICO INC;9.0;23848.69;-214638.17;840.01;28.39;255.51;PEP;Pepsico Inc;18.0;accion
2023-10-09;VTTR;BONOS REP ARG AJ CER VT.26/07/24;-1000.0;453.415;4534.15;840.01;0.54;-540.0;;;;bonos
2023-10-09;VTAS;CEDEAR MC DONALDS CORP;-22.0;9204.31;202494.88;840.01;10.96;-241.12;MCD;Mcdonald'S Corp.;24.0;accion
2023-10-11;DEIN;;;;-2450.0;854.74;;;;;;bonos
2023-10-10;NCIN;;;;15000.0;844.81;;;;;;bonos
2023-10-10;NCIN;;;;12110.0;844.81;;;;;;bonos
2023-10-09;NCIN;;;;1600.0;840.01;;;;;;bonos
2023-10-09;TCCD;OPERACIONES FINANCIERAS;;;275605.0;840.01;;;;;;bonos
2023-10-06;CCTE;OPERACIONES FINANCIERAS;;;18947.08;812.75;;;;;;bonos
2023-10-05;CPRA;CEDEAR COCA COLA COMPANY;23.0;9481.6;-218076.73;784.83;12.08;277.84;KO;The Coca Cola Company;5.0;accion
2023-10-05;VTAS;CEDEAR UNITEDHEALTH GROUP INC;-14.0;15118.52;211659.3;784.83;19.26;-269.64;UNH;UnitedHealth Group Inc.;33.0;accion
2023-09-08;TOCT;OPERACIONES FINANCIERAS;;;-287470.25;673.36;;;;;;bonos
2023-10-09;DEIN;;;;-6970.0;840.01;;;;;;bonos
2023-10-09;DECU;;;;-175.1;840.01;;;;;;bonos
2023-10-06;NCIN;;;;3600.0;812.75;;;;;;bonos
2023-10-06;VTIN;PETROLEO NOVIEMBRE 2023;-1.0;;;812.75;;;;;;bonos
2023-10-06;CCCD;OPERACIONES FINANCIERAS;;;-18800.0;812.75;;;;;;bonos
